sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
996,,Default,simple,Default Category/Women,base,Seed Product 996,,,,993,Taxable Goods,"Catalog, Search",1342,,,,996,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"997/21/18, 1:55 PM","997/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1592,992,993,992,992,993,993,993,10992,993,993,993,993,993,993,993,993,993,992,992,992,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
997,,Default,simple,Default Category/Women,base,Seed Product 997,,,,994,Taxable Goods,"Catalog, Search",1343,,,,997,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"998/21/18, 1:55 PM","998/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1593,993,994,993,993,994,994,994,10993,994,994,994,994,994,994,994,994,994,993,993,993,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
998,,Default,simple,Default Category/Women,base,Seed Product 998,,,,995,Taxable Goods,"Catalog, Search",1344,,,,998,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"999/21/18, 1:55 PM","999/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1594,994,995,994,994,995,995,995,10994,995,995,995,995,995,995,995,995,995,994,994,994,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
999,,Default,simple,Default Category/Women,base,Seed Product 999,,,,996,Taxable Goods,"Catalog, Search",1345,,,,999,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1000/21/18, 1:55 PM","1000/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1595,995,996,995,995,996,996,996,10995,996,996,996,996,996,996,996,996,996,995,995,995,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1000,,Default,simple,Default Category/Women,base,Seed Product 1000,,,,997,Taxable Goods,"Catalog, Search",1346,,,,1000,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1001/21/18, 1:55 PM","1001/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1596,996,997,996,996,997,997,997,10996,997,997,997,997,997,997,997,997,997,996,996,996,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1001,,Default,simple,Default Category/Women,base,Seed Product 1001,,,,998,Taxable Goods,"Catalog, Search",1347,,,,1001,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1002/21/18, 1:55 PM","1002/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1597,997,998,997,997,998,998,998,10997,998,998,998,998,998,998,998,998,998,997,997,997,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1002,,Default,simple,Default Category/Women,base,Seed Product 1002,,,,999,Taxable Goods,"Catalog, Search",1348,,,,1002,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1003/21/18, 1:55 PM","1003/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1598,998,999,998,998,999,999,999,10998,999,999,999,999,999,999,999,999,999,998,998,998,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1003,,Default,simple,Default Category/Women,base,Seed Product 1003,,,,1000,Taxable Goods,"Catalog, Search",1349,,,,1003,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1004/21/18, 1:55 PM","1004/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1599,999,1000,999,999,1000,1000,1000,10999,1000,1000,1000,1000,1000,1000,1000,1000,1000,999,999,999,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1004,,Default,simple,Default Category/Women,base,Seed Product 1004,,,,1001,Taxable Goods,"Catalog, Search",1350,,,,1004,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1005/21/18, 1:55 PM","1005/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1600,1000,1001,1000,1000,1001,1001,1001,11000,1001,1001,1001,1001,1001,1001,1001,1001,1001,1000,1000,1000,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1005,,Default,simple,Default Category/Women,base,Seed Product 1005,,,,1002,Taxable Goods,"Catalog, Search",1351,,,,1005,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1006/21/18, 1:55 PM","1006/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1601,1001,1002,1001,1001,1002,1002,1002,11001,1002,1002,1002,1002,1002,1002,1002,1002,1002,1001,1001,1001,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1006,,Default,simple,Default Category/Women,base,Seed Product 1006,,,,1003,Taxable Goods,"Catalog, Search",1352,,,,1006,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1007/21/18, 1:55 PM","1007/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1602,1002,1003,1002,1002,1003,1003,1003,11002,1003,1003,1003,1003,1003,1003,1003,1003,1003,1002,1002,1002,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1007,,Default,simple,Default Category/Women,base,Seed Product 1007,,,,1004,Taxable Goods,"Catalog, Search",1353,,,,1007,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1008/21/18, 1:55 PM","1008/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1603,1003,1004,1003,1003,1004,1004,1004,11003,1004,1004,1004,1004,1004,1004,1004,1004,1004,1003,1003,1003,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1008,,Default,simple,Default Category/Women,base,Seed Product 1008,,,,1005,Taxable Goods,"Catalog, Search",1354,,,,1008,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1009/21/18, 1:55 PM","1009/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1604,1004,1005,1004,1004,1005,1005,1005,11004,1005,1005,1005,1005,1005,1005,1005,1005,1005,1004,1004,1004,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1009,,Default,simple,Default Category/Women,base,Seed Product 1009,,,,1006,Taxable Goods,"Catalog, Search",1355,,,,1009,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1010/21/18, 1:55 PM","1010/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1605,1005,1006,1005,1005,1006,1006,1006,11005,1006,1006,1006,1006,1006,1006,1006,1006,1006,1005,1005,1005,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1010,,Default,simple,Default Category/Women,base,Seed Product 1010,,,,1007,Taxable Goods,"Catalog, Search",1356,,,,1010,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1011/21/18, 1:55 PM","1011/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1606,1006,1007,1006,1006,1007,1007,1007,11006,1007,1007,1007,1007,1007,1007,1007,1007,1007,1006,1006,1006,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1011,,Default,simple,Default Category/Women,base,Seed Product 1011,,,,1008,Taxable Goods,"Catalog, Search",1357,,,,1011,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1012/21/18, 1:55 PM","1012/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1607,1007,1008,1007,1007,1008,1008,1008,11007,1008,1008,1008,1008,1008,1008,1008,1008,1008,1007,1007,1007,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1012,,Default,simple,Default Category/Women,base,Seed Product 1012,,,,1009,Taxable Goods,"Catalog, Search",1358,,,,1012,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1013/21/18, 1:55 PM","1013/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1608,1008,1009,1008,1008,1009,1009,1009,11008,1009,1009,1009,1009,1009,1009,1009,1009,1009,1008,1008,1008,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1013,,Default,simple,Default Category/Women,base,Seed Product 1013,,,,1010,Taxable Goods,"Catalog, Search",1359,,,,1013,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1014/21/18, 1:55 PM","1014/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1609,1009,1010,1009,1009,1010,1010,1010,11009,1010,1010,1010,1010,1010,1010,1010,1010,1010,1009,1009,1009,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1014,,Default,simple,Default Category/Women,base,Seed Product 1014,,,,1011,Taxable Goods,"Catalog, Search",1360,,,,1014,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1015/21/18, 1:55 PM","1015/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1610,1010,1011,1010,1010,1011,1011,1011,11010,1011,1011,1011,1011,1011,1011,1011,1011,1011,1010,1010,1010,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1015,,Default,simple,Default Category/Women,base,Seed Product 1015,,,,1012,Taxable Goods,"Catalog, Search",1361,,,,1015,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1016/21/18, 1:55 PM","1016/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1611,1011,1012,1011,1011,1012,1012,1012,11011,1012,1012,1012,1012,1012,1012,1012,1012,1012,1011,1011,1011,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1016,,Default,simple,Default Category/Women,base,Seed Product 1016,,,,1013,Taxable Goods,"Catalog, Search",1362,,,,1016,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1017/21/18, 1:55 PM","1017/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1612,1012,1013,1012,1012,1013,1013,1013,11012,1013,1013,1013,1013,1013,1013,1013,1013,1013,1012,1012,1012,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1017,,Default,simple,Default Category/Women,base,Seed Product 1017,,,,1014,Taxable Goods,"Catalog, Search",1363,,,,1017,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1018/21/18, 1:55 PM","1018/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1613,1013,1014,1013,1013,1014,1014,1014,11013,1014,1014,1014,1014,1014,1014,1014,1014,1014,1013,1013,1013,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1018,,Default,simple,Default Category/Women,base,Seed Product 1018,,,,1015,Taxable Goods,"Catalog, Search",1364,,,,1018,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1019/21/18, 1:55 PM","1019/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1614,1014,1015,1014,1014,1015,1015,1015,11014,1015,1015,1015,1015,1015,1015,1015,1015,1015,1014,1014,1014,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1019,,Default,simple,Default Category/Women,base,Seed Product 1019,,,,1016,Taxable Goods,"Catalog, Search",1365,,,,1019,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1020/21/18, 1:55 PM","1020/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1615,1015,1016,1015,1015,1016,1016,1016,11015,1016,1016,1016,1016,1016,1016,1016,1016,1016,1015,1015,1015,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1020,,Default,simple,Default Category/Women,base,Seed Product 1020,,,,1017,Taxable Goods,"Catalog, Search",1366,,,,1020,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1021/21/18, 1:55 PM","1021/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1616,1016,1017,1016,1016,1017,1017,1017,11016,1017,1017,1017,1017,1017,1017,1017,1017,1017,1016,1016,1016,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1021,,Default,simple,Default Category/Women,base,Seed Product 1021,,,,1018,Taxable Goods,"Catalog, Search",1367,,,,1021,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1022/21/18, 1:55 PM","1022/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1617,1017,1018,1017,1017,1018,1018,1018,11017,1018,1018,1018,1018,1018,1018,1018,1018,1018,1017,1017,1017,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1022,,Default,simple,Default Category/Women,base,Seed Product 1022,,,,1019,Taxable Goods,"Catalog, Search",1368,,,,1022,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1023/21/18, 1:55 PM","1023/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1618,1018,1019,1018,1018,1019,1019,1019,11018,1019,1019,1019,1019,1019,1019,1019,1019,1019,1018,1018,1018,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1023,,Default,simple,Default Category/Women,base,Seed Product 1023,,,,1020,Taxable Goods,"Catalog, Search",1369,,,,1023,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1024/21/18, 1:55 PM","1024/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1619,1019,1020,1019,1019,1020,1020,1020,11019,1020,1020,1020,1020,1020,1020,1020,1020,1020,1019,1019,1019,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1024,,Default,simple,Default Category/Women,base,Seed Product 1024,,,,1021,Taxable Goods,"Catalog, Search",1370,,,,1024,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1025/21/18, 1:55 PM","1025/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1620,1020,1021,1020,1020,1021,1021,1021,11020,1021,1021,1021,1021,1021,1021,1021,1021,1021,1020,1020,1020,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1025,,Default,simple,Default Category/Women,base,Seed Product 1025,,,,1022,Taxable Goods,"Catalog, Search",1371,,,,1025,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1026/21/18, 1:55 PM","1026/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1621,1021,1022,1021,1021,1022,1022,1022,11021,1022,1022,1022,1022,1022,1022,1022,1022,1022,1021,1021,1021,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1026,,Default,simple,Default Category/Women,base,Seed Product 1026,,,,1023,Taxable Goods,"Catalog, Search",1372,,,,1026,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1027/21/18, 1:55 PM","1027/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1622,1022,1023,1022,1022,1023,1023,1023,11022,1023,1023,1023,1023,1023,1023,1023,1023,1023,1022,1022,1022,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1027,,Default,simple,Default Category/Women,base,Seed Product 1027,,,,1024,Taxable Goods,"Catalog, Search",1373,,,,1027,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1028/21/18, 1:55 PM","1028/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1623,1023,1024,1023,1023,1024,1024,1024,11023,1024,1024,1024,1024,1024,1024,1024,1024,1024,1023,1023,1023,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1028,,Default,simple,Default Category/Women,base,Seed Product 1028,,,,1025,Taxable Goods,"Catalog, Search",1374,,,,1028,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1029/21/18, 1:55 PM","1029/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1624,1024,1025,1024,1024,1025,1025,1025,11024,1025,1025,1025,1025,1025,1025,1025,1025,1025,1024,1024,1024,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1029,,Default,simple,Default Category/Women,base,Seed Product 1029,,,,1026,Taxable Goods,"Catalog, Search",1375,,,,1029,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1030/21/18, 1:55 PM","1030/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1625,1025,1026,1025,1025,1026,1026,1026,11025,1026,1026,1026,1026,1026,1026,1026,1026,1026,1025,1025,1025,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1030,,Default,simple,Default Category/Women,base,Seed Product 1030,,,,1027,Taxable Goods,"Catalog, Search",1376,,,,1030,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1031/21/18, 1:55 PM","1031/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1626,1026,1027,1026,1026,1027,1027,1027,11026,1027,1027,1027,1027,1027,1027,1027,1027,1027,1026,1026,1026,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1031,,Default,simple,Default Category/Women,base,Seed Product 1031,,,,1028,Taxable Goods,"Catalog, Search",1377,,,,1031,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1032/21/18, 1:55 PM","1032/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1627,1027,1028,1027,1027,1028,1028,1028,11027,1028,1028,1028,1028,1028,1028,1028,1028,1028,1027,1027,1027,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1032,,Default,simple,Default Category/Women,base,Seed Product 1032,,,,1029,Taxable Goods,"Catalog, Search",1378,,,,1032,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1033/21/18, 1:55 PM","1033/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1628,1028,1029,1028,1028,1029,1029,1029,11028,1029,1029,1029,1029,1029,1029,1029,1029,1029,1028,1028,1028,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1033,,Default,simple,Default Category/Women,base,Seed Product 1033,,,,1030,Taxable Goods,"Catalog, Search",1379,,,,1033,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1034/21/18, 1:55 PM","1034/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1629,1029,1030,1029,1029,1030,1030,1030,11029,1030,1030,1030,1030,1030,1030,1030,1030,1030,1029,1029,1029,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1034,,Default,simple,Default Category/Women,base,Seed Product 1034,,,,1031,Taxable Goods,"Catalog, Search",1380,,,,1034,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1035/21/18, 1:55 PM","1035/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1630,1030,1031,1030,1030,1031,1031,1031,11030,1031,1031,1031,1031,1031,1031,1031,1031,1031,1030,1030,1030,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1035,,Default,simple,Default Category/Women,base,Seed Product 1035,,,,1032,Taxable Goods,"Catalog, Search",1381,,,,1035,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1036/21/18, 1:55 PM","1036/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1631,1031,1032,1031,1031,1032,1032,1032,11031,1032,1032,1032,1032,1032,1032,1032,1032,1032,1031,1031,1031,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
1036,,Default,simple,Default Category/Women,base,Seed Product 1036,,,,1033,Taxable Goods,"Catalog, Search",1382,,,,1036,Seed Product,Seed Product,Seed Product,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,/1/0/10252272_105n10252272-105.jpg,,"1037/21/18, 1:55 PM","1037/22/18, 8:37 AM",,,Block after Info Column,,,,Use config,,,,,,,,,,1632,1032,1033,1032,1032,1033,1033,1033,11032,1033,1033,1033,1033,1033,1033,1033,1033,1033,1032,1032,1032,,,,,,,/1/0/10252272_105n10252272-105.jpg,,,,,,,,,,,,
